,userId,COURSENAME,TECHSTACK,skills,combined
10,Employee_108,"GIAC Certified Intrusion Analyst (GCIA), GIAC Certified Intrusion Analyst (GCIA), GIAC Certified Intrusion Analyst (GCIA), GIAC Certified Intrusion Analyst (GCIA)","Communication, Angular, Data Visualization, Communication, Angular, Data Visualization, Communication, Angular, Data Visualization, Communication, Angular, Data Visualization","Cybersecurity, Interaction Design, UI/UX Design, Information Security","GIAC Certified Intrusion Analyst (GCIA), GIAC Certified Intrusion Analyst (GCIA), GIAC Certified Intrusion Analyst (GCIA), GIAC Certified Intrusion Analyst (GCIA) Communication, Angular, Data Visualization, Communication, Angular, Data Visualization, Communication, Angular, Data Visualization, Communication, Angular, Data Visualization Cybersecurity, Interaction Design, UI/UX Design, Information Security"
11,Employee_109,"Microsoft Certified: Azure AI Engineer Expert, Microsoft Certified: Azure AI Engineer Expert, Microsoft Certified: Azure AI Engineer Expert, Microsoft Certified: Azure AI Engineer Expert, Microsoft Certified: Azure AI Engineer Expert, Microsoft Certified: Azure AI Engineer Associate, Microsoft Certified: Azure AI Engineer Associate, Microsoft Certified: Azure AI Engineer Associate, Microsoft Certified: Azure AI Engineer Associate, Microsoft Certified: Azure AI Engineer Associate, Certified Information Security Manager (CISM), Certified Information Security Manager (CISM), Certified Information Security Manager (CISM), Certified Information Security Manager (CISM), Certified Information Security Manager (CISM)","Continuous Integration, NoSQL, Kotlin, Continuous Integration, NoSQL, Kotlin, Continuous Integration, NoSQL, Kotlin, Continuous Integration, NoSQL, Kotlin, Continuous Integration, NoSQL, Kotlin, Agile Product Management, Network Security, Swift, Agile Product Management, Network Security, Swift, Agile Product Management, Network Security, Swift, Agile Product Management, Network Security, Swift, Agile Product Management, Network Security, Swift, Docker, Cybersecurity, Business Analysis, Docker, Cybersecurity, Business Analysis, Docker, Cybersecurity, Business Analysis, Docker, Cybersecurity, Business Analysis, Docker, Cybersecurity, Business Analysis","Documentation, Technical Writing, RESTful API, PostgreSQL, SQL","Microsoft Certified: Azure AI Engineer Expert, Microsoft Certified: Azure AI Engineer Expert, Microsoft Certified: Azure AI Engineer Expert, Microsoft Certified: Azure AI Engineer Expert, Microsoft Certified: Azure AI Engineer Expert, Microsoft Certified: Azure AI Engineer Associate, Microsoft Certified: Azure AI Engineer Associate, Microsoft Certified: Azure AI Engineer Associate, Microsoft Certified: Azure AI Engineer Associate, Microsoft Certified: Azure AI Engineer Associate, Certified Information Security Manager (CISM), Certified Information Security Manager (CISM), Certified Information Security Manager (CISM), Certified Information Security Manager (CISM), Certified Information Security Manager (CISM) Continuous Integration, NoSQL, Kotlin, Continuous Integration, NoSQL, Kotlin, Continuous Integration, NoSQL, Kotlin, Continuous Integration, NoSQL, Kotlin, Continuous Integration, NoSQL, Kotlin, Agile Product Management, Network Security, Swift, Agile Product Management, Network Security, Swift, Agile Product Management, Network Security, Swift, Agile Product Management, Network Security, Swift, Agile Product Management, Network Security, Swift, Docker, Cybersecurity, Business Analysis, Docker, Cybersecurity, Business Analysis, Docker, Cybersecurity, Business Analysis, Docker, Cybersecurity, Business Analysis, Docker, Cybersecurity, Business Analysis Documentation, Technical Writing, RESTful API, PostgreSQL, SQL"
12,Employee_11,"Microsoft Certified: Azure Security Engineer Expert, Microsoft Certified: Azure Security Engineer Expert, Microsoft Certified: Azure Security Engineer Expert, Microsoft Certified: Azure Security Engineer Expert, Microsoft Certified: Azure Security Engineer Expert, Microsoft Certified: Azure Security Engineer Expert","Information Security, CSS, Continuous Integration, Information Security, CSS, Continuous Integration, Information Security, CSS, Continuous Integration, Information Security, CSS, Continuous Integration, Information Security, CSS, Continuous Integration, Information Security, CSS, Continuous Integration","Containerization, Flask, Data Science, GraphQL, Responsive Design, Network Security","Microsoft Certified: Azure Security Engineer Expert, Microsoft Certified: Azure Security Engineer Expert, Microsoft Certified: Azure Security Engineer Expert, Microsoft Certified: Azure Security Engineer Expert, Microsoft Certified: Azure Security Engineer Expert, Microsoft Certified: Azure Security Engineer Expert Information Security, CSS, Continuous Integration, Information Security, CSS, Continuous Integration, Information Security, CSS, Continuous Integration, Information Security, CSS, Continuous Integration, Information Security, CSS, Continuous Integration, Information Security, CSS, Continuous Integration Containerization, Flask, Data Science, GraphQL, Responsive Design, Network Security"
13,Employee_110,"AWS Certified Solutions Architect  Associate, AWS Certified Solutions Architect  Associate, Microsoft Certified: Azure IoT Developer Specialty, Microsoft Certified: Azure IoT Developer Specialty, Microsoft Certified: Dynamics 365 Fundamentals, Microsoft Certified: Dynamics 365 Fundamentals, Microsoft Certified: Azure Solutions Architect Expert, Microsoft Certified: Azure Solutions Architect Expert, Microsoft Certified: Azure AI Fundamentals, Microsoft Certified: Azure AI Fundamentals","Communication, User Research, Test-Driven Development, Communication, User Research, Test-Driven Development, CSS, User Stories, Node.js, CSS, User Stories, Node.js, Data Visualization, Git, Data Science, Data Visualization, Git, Data Science, Product Management, RESTful API, Documentation, Product Management, RESTful API, Documentation, DevOps, Vue.js, Kotlin, DevOps, Vue.js, Kotlin","Java, GraphQL","AWS Certified Solutions Architect  Associate, AWS Certified Solutions Architect  Associate, Microsoft Certified: Azure IoT Developer Specialty, Microsoft Certified: Azure IoT Developer Specialty, Microsoft Certified: Dynamics 365 Fundamentals, Microsoft Certified: Dynamics 365 Fundamentals, Microsoft Certified: Azure Solutions Architect Expert, Microsoft Certified: Azure Solutions Architect Expert, Microsoft Certified: Azure AI Fundamentals, Microsoft Certified: Azure AI Fundamentals Communication, User Research, Test-Driven Development, Communication, User Research, Test-Driven Development, CSS, User Stories, Node.js, CSS, User Stories, Node.js, Data Visualization, Git, Data Science, Data Visualization, Git, Data Science, Product Management, RESTful API, Documentation, Product Management, RESTful API, Documentation, DevOps, Vue.js, Kotlin, DevOps, Vue.js, Kotlin Java, GraphQL"
14,Employee_111,"Certified Cloud Security Professional (CCSP), Certified Cloud Security Professional (CCSP), Certified Cloud Security Professional (CCSP)","RESTful API, MySQL, Azure, RESTful API, MySQL, Azure, RESTful API, MySQL, Azure","Objective-C, Data Science, Agile Methodologies","Certified Cloud Security Professional (CCSP), Certified Cloud Security Professional (CCSP), Certified Cloud Security Professional (CCSP) RESTful API, MySQL, Azure, RESTful API, MySQL, Azure, RESTful API, MySQL, Azure Objective-C, Data Science, Agile Methodologies"
15,Employee_112,"Google Professional Cloud Developer, Google Professional Cloud Developer, Google Professional Cloud Developer, Google Professional Cloud Developer, Google Professional Cloud Developer, Google Professional Cloud Developer, Google Professional Cloud Developer, CompTIA Cloud+, CompTIA Cloud+, CompTIA Cloud+, CompTIA Cloud+, CompTIA Cloud+, CompTIA Cloud+, CompTIA Cloud+","HTML, MySQL, Statistical Analysis, HTML, MySQL, Statistical Analysis, HTML, MySQL, Statistical Analysis, HTML, MySQL, Statistical Analysis, HTML, MySQL, Statistical Analysis, HTML, MySQL, Statistical Analysis, HTML, MySQL, Statistical Analysis, Collaboration, MySQL, JavaScript, Collaboration, MySQL, JavaScript, Collaboration, MySQL, JavaScript, Collaboration, MySQL, JavaScript, Collaboration, MySQL, JavaScript, Collaboration, MySQL, JavaScript, Collaboration, MySQL, JavaScript","Ruby, JavaScript, Google Cloud Platform, Microservices, RESTful API, DevOps, Information Security","Google Professional Cloud Developer, Google Professional Cloud Developer, Google Professional Cloud Developer, Google Professional Cloud Developer, Google Professional Cloud Developer, Google Professional Cloud Developer, Google Professional Cloud Developer, CompTIA Cloud+, CompTIA Cloud+, CompTIA Cloud+, CompTIA Cloud+, CompTIA Cloud+, CompTIA Cloud+, CompTIA Cloud+ HTML, MySQL, Statistical Analysis, HTML, MySQL, Statistical Analysis, HTML, MySQL, Statistical Analysis, HTML, MySQL, Statistical Analysis, HTML, MySQL, Statistical Analysis, HTML, MySQL, Statistical Analysis, HTML, MySQL, Statistical Analysis, Collaboration, MySQL, JavaScript, Collaboration, MySQL, JavaScript, Collaboration, MySQL, JavaScript, Collaboration, MySQL, JavaScript, Collaboration, MySQL, JavaScript, Collaboration, MySQL, JavaScript, Collaboration, MySQL, JavaScript Ruby, JavaScript, Google Cloud Platform, Microservices, RESTful API, DevOps, Information Security"
16,Employee_113,"Project Management Professional (PMP), Project Management Professional (PMP), Project Management Professional (PMP), Project Management Professional (PMP), Google Associate Android Developer, Google Associate Android Developer, Google Associate Android Developer, Google Associate Android Developer","Test-Driven Development, Product Management, Kotlin, Test-Driven Development, Product Management, Kotlin, Test-Driven Development, Product Management, Kotlin, Test-Driven Development, Product Management, Kotlin, Network Security, Data Analysis, Test-Driven Development, Network Security, Data Analysis, Test-Driven Development, Network Security, Data Analysis, Test-Driven Development, Network Security, Data Analysis, Test-Driven Development","Collaboration, Node.js, MongoDB, Containerization, Node.js","Project Management Professional (PMP), Project Management Professional (PMP), Project Management Professional (PMP), Project Management Professional (PMP), Google Associate Android Developer, Google Associate Android Developer, Google Associate Android Developer, Google Associate Android Developer Test-Driven Development, Product Management, Kotlin, Test-Driven Development, Product Management, Kotlin, Test-Driven Development, Product Management, Kotlin, Test-Driven Development, Product Management, Kotlin, Network Security, Data Analysis, Test-Driven Development, Network Security, Data Analysis, Test-Driven Development, Network Security, Data Analysis, Test-Driven Development, Network Security, Data Analysis, Test-Driven Development Collaboration, Node.js, MongoDB, Containerization, Node.js"
17,Employee_114,"Certified Analytics Professional (CAP), Certified Analytics Professional (CAP), Certified Analytics Professional (CAP), Red Hat Certified JBoss Developer (RHCJD), Red Hat Certified JBoss Developer (RHCJD), Red Hat Certified JBoss Developer (RHCJD), Google Professional IoT Engineer, Google Professional IoT Engineer, Google Professional IoT Engineer, Microsoft Certified: Dynamics 365 Finance and Operations Apps Developer Associate, Microsoft Certified: Dynamics 365 Finance and Operations Apps Developer Associate, Microsoft Certified: Dynamics 365 Finance and Operations Apps Developer Associate, AWS Certified SysOps Administrator  Associate, AWS Certified SysOps Administrator  Associate, AWS Certified SysOps Administrator  Associate","Troubleshooting, RESTful API, Vue.js, Troubleshooting, RESTful API, Vue.js, Troubleshooting, RESTful API, Vue.js, Django, Interaction Design, Git, Django, Interaction Design, Git, Django, Interaction Design, Git, DevOps, Scrum, Artificial Intelligence, DevOps, Scrum, Artificial Intelligence, DevOps, Scrum, Artificial Intelligence, RESTful API, User Research, Behavior-Driven Development, RESTful API, User Research, Behavior-Driven Development, RESTful API, User Research, Behavior-Driven Development, Accessibility, Java, Cryptography, Accessibility, Java, Cryptography, Accessibility, Java, Cryptography","Kotlin, Containerization, Objective-C","Certified Analytics Professional (CAP), Certified Analytics Professional (CAP), Certified Analytics Professional (CAP), Red Hat Certified JBoss Developer (RHCJD), Red Hat Certified JBoss Developer (RHCJD), Red Hat Certified JBoss Developer (RHCJD), Google Professional IoT Engineer, Google Professional IoT Engineer, Google Professional IoT Engineer, Microsoft Certified: Dynamics 365 Finance and Operations Apps Developer Associate, Microsoft Certified: Dynamics 365 Finance and Operations Apps Developer Associate, Microsoft Certified: Dynamics 365 Finance and Operations Apps Developer Associate, AWS Certified SysOps Administrator  Associate, AWS Certified SysOps Administrator  Associate, AWS Certified SysOps Administrator  Associate Troubleshooting, RESTful API, Vue.js, Troubleshooting, RESTful API, Vue.js, Troubleshooting, RESTful API, Vue.js, Django, Interaction Design, Git, Django, Interaction Design, Git, Django, Interaction Design, Git, DevOps, Scrum, Artificial Intelligence, DevOps, Scrum, Artificial Intelligence, DevOps, Scrum, Artificial Intelligence, RESTful API, User Research, Behavior-Driven Development, RESTful API, User Research, Behavior-Driven Development, RESTful API, User Research, Behavior-Driven Development, Accessibility, Java, Cryptography, Accessibility, Java, Cryptography, Accessibility, Java, Cryptography Kotlin, Containerization, Objective-C"
18,Employee_115,"Microsoft Certified: Azure Solutions Architect Expert, Microsoft Certified: Azure Solutions Architect Expert, Certified Analytics Professional (CAP), Certified Analytics Professional (CAP)","Git, Data Science, Django, Git, Data Science, Django, Statistical Analysis, Scrum, Machine Learning, Statistical Analysis, Scrum, Machine Learning","Penetration Testing, Documentation","Microsoft Certified: Azure Solutions Architect Expert, Microsoft Certified: Azure Solutions Architect Expert, Certified Analytics Professional (CAP), Certified Analytics Professional (CAP) Git, Data Science, Django, Git, Data Science, Django, Statistical Analysis, Scrum, Machine Learning, Statistical Analysis, Scrum, Machine Learning Penetration Testing, Documentation"
19,Employee_116,"Google Associate Android Developer, Google Associate Android Developer, Google Associate Android Developer, Google Associate Android Developer","Interaction Design, DevOps, NoSQL, Interaction Design, DevOps, NoSQL, Interaction Design, DevOps, NoSQL, Interaction Design, DevOps, NoSQL","Microservices, Troubleshooting, DevOps, Data Visualization","Google Associate Android Developer, Google Associate Android Developer, Google Associate Android Developer, Google Associate Android Developer Interaction Design, DevOps, NoSQL, Interaction Design, DevOps, NoSQL, Interaction Design, DevOps, NoSQL, Interaction Design, DevOps, NoSQL Microservices, Troubleshooting, DevOps, Data Visualization"
20,Employee_117,"Microsoft Certified: Dynamics 365 Finance and Operations Apps Developer Associate, Microsoft Certified: Dynamics 365 Finance and Operations Apps Developer Associate, Microsoft Certified: Dynamics 365 Finance and Operations Apps Developer Associate, Microsoft Certified: Dynamics 365 Finance and Operations Apps Developer Associate, Microsoft Certified: Dynamics 365 Finance and Operations Apps Developer Associate, Microsoft Certified: Dynamics 365 Finance and Operations Apps Developer Associate, Docker Certified Associate (DCA), Docker Certified Associate (DCA), Docker Certified Associate (DCA), Docker Certified Associate (DCA), Docker Certified Associate (DCA), Docker Certified Associate (DCA), Google Professional Data Engineer, Google Professional Data Engineer, Google Professional Data Engineer, Google Professional Data Engineer, Google Professional Data Engineer, Google Professional Data Engineer, Google Professional IoT Engineer, Google Professional IoT Engineer, Google Professional IoT Engineer, Google Professional IoT Engineer, Google Professional IoT Engineer, Google Professional IoT Engineer, Certified Wireless Network Professional (CWNP), Certified Wireless Network Professional (CWNP), Certified Wireless Network Professional (CWNP), Certified Wireless Network Professional (CWNP), Certified Wireless Network Professional (CWNP), Certified Wireless Network Professional (CWNP)","Node.js, MySQL, Swift, Node.js, MySQL, Swift, Node.js, MySQL, Swift, Node.js, MySQL, Swift, Node.js, MySQL, Swift, Node.js, MySQL, Swift, Azure, Leadership, Containerization, Azure, Leadership, Containerization, Azure, Leadership, Containerization, Azure, Leadership, Containerization, Azure, Leadership, Containerization, Azure, Leadership, Containerization, .NET, Technical Writing, HTML, .NET, Technical Writing, HTML, .NET, Technical Writing, HTML, .NET, Technical Writing, HTML, .NET, Technical Writing, HTML, .NET, Technical Writing, HTML, Swift, Collaboration, RESTful API, Swift, Collaboration, RESTful API, Swift, Collaboration, RESTful API, Swift, Collaboration, RESTful API, Swift, Collaboration, RESTful API, Swift, Collaboration, RESTful API, Continuous Integration, Data Analysis, Swift, Continuous Integration, Data Analysis, Swift, Continuous Integration, Data Analysis, Swift, Continuous Integration, Data Analysis, Swift, Continuous Integration, Data Analysis, Swift, Continuous Integration, Data Analysis, Swift","SQL, JavaScript, Cybersecurity, Git, PHP, Behavior-Driven Development","Microsoft Certified: Dynamics 365 Finance and Operations Apps Developer Associate, Microsoft Certified: Dynamics 365 Finance and Operations Apps Developer Associate, Microsoft Certified: Dynamics 365 Finance and Operations Apps Developer Associate, Microsoft Certified: Dynamics 365 Finance and Operations Apps Developer Associate, Microsoft Certified: Dynamics 365 Finance and Operations Apps Developer Associate, Microsoft Certified: Dynamics 365 Finance and Operations Apps Developer Associate, Docker Certified Associate (DCA), Docker Certified Associate (DCA), Docker Certified Associate (DCA), Docker Certified Associate (DCA), Docker Certified Associate (DCA), Docker Certified Associate (DCA), Google Professional Data Engineer, Google Professional Data Engineer, Google Professional Data Engineer, Google Professional Data Engineer, Google Professional Data Engineer, Google Professional Data Engineer, Google Professional IoT Engineer, Google Professional IoT Engineer, Google Professional IoT Engineer, Google Professional IoT Engineer, Google Professional IoT Engineer, Google Professional IoT Engineer, Certified Wireless Network Professional (CWNP), Certified Wireless Network Professional (CWNP), Certified Wireless Network Professional (CWNP), Certified Wireless Network Professional (CWNP), Certified Wireless Network Professional (CWNP), Certified Wireless Network Professional (CWNP) Node.js, MySQL, Swift, Node.js, MySQL, Swift, Node.js, MySQL, Swift, Node.js, MySQL, Swift, Node.js, MySQL, Swift, Node.js, MySQL, Swift, Azure, Leadership, Containerization, Azure, Leadership, Containerization, Azure, Leadership, Containerization, Azure, Leadership, Containerization, Azure, Leadership, Containerization, Azure, Leadership, Containerization, .NET, Technical Writing, HTML, .NET, Technical Writing, HTML, .NET, Technical Writing, HTML, .NET, Technical Writing, HTML, .NET, Technical Writing, HTML, .NET, Technical Writing, HTML, Swift, Collaboration, RESTful API, Swift, Collaboration, RESTful API, Swift, Collaboration, RESTful API, Swift, Collaboration, RESTful API, Swift, Collaboration, RESTful API, Swift, Collaboration, RESTful API, Continuous Integration, Data Analysis, Swift, Continuous Integration, Data Analysis, Swift, Continuous Integration, Data Analysis, Swift, Continuous Integration, Data Analysis, Swift, Continuous Integration, Data Analysis, Swift, Continuous Integration, Data Analysis, Swift SQL, JavaScript, Cybersecurity, Git, PHP, Behavior-Driven Development"
21,Employee_118,"Microsoft Certified: Power Platform Solution Architect Expert, Microsoft Certified: Power Platform Solution Architect Expert, Microsoft Certified: Power Platform Solution Architect Expert, Microsoft Certified: Power Platform Solution Architect Expert, Microsoft Certified: Power Platform Solution Architect Expert, GIAC Security Essentials (GSEC), GIAC Security Essentials (GSEC), GIAC Security Essentials (GSEC), GIAC Security Essentials (GSEC), GIAC Security Essentials (GSEC), Microsoft Certified: Windows Virtual Desktop Specialty, Microsoft Certified: Windows Virtual Desktop Specialty, Microsoft Certified: Windows Virtual Desktop Specialty, Microsoft Certified: Windows Virtual Desktop Specialty, Microsoft Certified: Windows Virtual Desktop Specialty, Microsoft Certified: Power BI Data Analyst Associate, Microsoft Certified: Power BI Data Analyst Associate, Microsoft Certified: Power BI Data Analyst Associate, Microsoft Certified: Power BI Data Analyst Associate, Microsoft Certified: Power BI Data Analyst Associate","Continuous Integration, Network Security, Documentation, Continuous Integration, Network Security, Documentation, Continuous Integration, Network Security, Documentation, Continuous Integration, Network Security, Documentation, Continuous Integration, Network Security, Documentation, Python, React, Cryptography, Python, React, Cryptography, Python, React, Cryptography, Python, React, Cryptography, Python, React, Cryptography, Information Security, Objective-C, Interaction Design, Information Security, Objective-C, Interaction Design, Information Security, Objective-C, Interaction Design, Information Security, Objective-C, Interaction Design, Information Security, Objective-C, Interaction Design, Leadership, RESTful API, Documentation, Leadership, RESTful API, Documentation, Leadership, RESTful API, Documentation, Leadership, RESTful API, Documentation, Leadership, RESTful API, Documentation","C#, Agile Methodologies, Statistical Analysis, Containerization, Communication","Microsoft Certified: Power Platform Solution Architect Expert, Microsoft Certified: Power Platform Solution Architect Expert, Microsoft Certified: Power Platform Solution Architect Expert, Microsoft Certified: Power Platform Solution Architect Expert, Microsoft Certified: Power Platform Solution Architect Expert, GIAC Security Essentials (GSEC), GIAC Security Essentials (GSEC), GIAC Security Essentials (GSEC), GIAC Security Essentials (GSEC), GIAC Security Essentials (GSEC), Microsoft Certified: Windows Virtual Desktop Specialty, Microsoft Certified: Windows Virtual Desktop Specialty, Microsoft Certified: Windows Virtual Desktop Specialty, Microsoft Certified: Windows Virtual Desktop Specialty, Microsoft Certified: Windows Virtual Desktop Specialty, Microsoft Certified: Power BI Data Analyst Associate, Microsoft Certified: Power BI Data Analyst Associate, Microsoft Certified: Power BI Data Analyst Associate, Microsoft Certified: Power BI Data Analyst Associate, Microsoft Certified: Power BI Data Analyst Associate Continuous Integration, Network Security, Documentation, Continuous Integration, Network Security, Documentation, Continuous Integration, Network Security, Documentation, Continuous Integration, Network Security, Documentation, Continuous Integration, Network Security, Documentation, Python, React, Cryptography, Python, React, Cryptography, Python, React, Cryptography, Python, React, Cryptography, Python, React, Cryptography, Information Security, Objective-C, Interaction Design, Information Security, Objective-C, Interaction Design, Information Security, Objective-C, Interaction Design, Information Security, Objective-C, Interaction Design, Information Security, Objective-C, Interaction Design, Leadership, RESTful API, Documentation, Leadership, RESTful API, Documentation, Leadership, RESTful API, Documentation, Leadership, RESTful API, Documentation, Leadership, RESTful API, Documentation C#, Agile Methodologies, Statistical Analysis, Containerization, Communication"
